tick,population,resources,empty,mean_energy,max_energy,mean_size,max_size,mean_age,max_age,births,deaths_energy,deaths_age,interactions,resources_consumed,novel_placements,unique_structures,max_generation,resource_injection_attempts,resources_injected,resource_injection_blocked,total_births,total_novel_placements,total_deaths_energy,total_deaths_age,total_resources_consumed,total_interactions,net_energy_delta
13,856,0,44,296.02,5485.70,33.57,498,8.44,13,10,44,0,852,1,38,0,6,4,1,3,341,1293,823,0,104,7527,30607.97
14,863,0,37,345.13,5473.40,32.16,497,9.26,14,16,37,0,856,1,28,0,6,4,1,3,357,1321,860,0,105,8383,44453.50
15,876,0,24,384.27,6420.90,33.40,497,10.06,15,8,24,0,863,0,29,0,6,4,0,4,365,1350,884,0,105,9246,38772.25
16,873,0,27,435.17,6863.30,33.11,497,11.03,16,4,27,0,876,0,20,0,6,4,0,4,369,1370,911,0,105,10122,43284.90
17,886,0,14,486.52,7927.70,31.58,497,11.81,17,7,14,0,873,0,20,0,6,4,0,4,376,1390,925,0,105,10995,51155.59
18,883,0,17,531.90,8992.10,30.35,497,12.79,18,3,17,0,886,0,11,0,6,4,0,4,379,1401,942,0,105,11881,38606.80
19,889,0,11,582.49,10057.50,31.06,497,13.64,19,3,11,0,883,0,14,0,6,4,0,4,382,1415,953,0,105,12764,48166.33
20,890,0,10,639.86,11120.90,32.10,497,14.57,20,2,10,0,889,0,9,0,6,4,0,4,384,1424,963,0,105,13653,51640.50
21,886,0,14,707.65,10876.60,33.26,497,15.54,21,1,14,0,890,0,9,0,6,4,0,4,385,1433,977,0,105,14543,57503.53
22,893,0,7,752.21,10633.30,32.07,497,16.40,22,4,7,0,886,0,10,0,6,4,0,4,389,1443,984,0,105,15429,44753.00
23,893,0,7,809.96,11075.70,32.06,497,17.37,23,1,7,0,893,0,6,0,6,4,0,4,390,1449,991,0,105,16322,51568.48
24,890,0,10,864.38,12141.10,31.60,497,18.33,24,4,10,0,893,0,3,0,6,4,0,4,394,1452,1001,0,105,17215,46005.15
25,896,0,4,924.92,13205.50,31.50,497,19.19,25,3,4,0,890,0,7,0,6,4,0,4,397,1459,1005,0,105,18105,59431.40
26,894,0,6,985.57,14269.90,30.96,497,20.22,26,3,6,0,896,0,1,0,6,4,0,4,400,1460,1011,0,105,19001,52365.00
27,896,0,4,1041.96,15333.30,30.93,497,21.13,27,2,4,0,894,0,4,0,6,4,0,4,402,1464,1015,0,105,19895,52494.75
28,892,0,8,1105.58,16394.70,31.01,497,22.14,28,0,8,0,896,0,4,0,6,4,0,4,402,1468,1023,0,105,20791,52588.45
29,896,0,4,1161.91,16834.10,31.16,497,23.03,29,0,4,0,892,0,8,0,6,4,0,4,402,1476,1027,0,105,21683,54888.00
30,894,0,6,1224.99,17898.50,30.96,497,24.04,30,0,6,0,896,0,4,0,6,4,0,4,402,1480,1033,0,105,22579,54072.60
31,898,0,2,1278.58,18960.90,31.10,497,24.92,31,2,2,0,894,0,4,0,6,4,0,4,404,1484,1035,0,105,23473,53025.30
32,895,0,5,1337.55,20023.30,31.20,497,25.96,32,0,5,0,898,0,2,0,6,4,0,4,404,1486,1040,0,105,24371,48944.10
33,896,1,3,1393.43,19779.00,31.17,497,26.88,33,0,3,0,895,0,4,0,6,4,1,3,404,1490,1043,0,105,25266,51401.30
34,895,0,5,1455.08,20843.40,31.08,497,27.90,34,0,5,0,896,1,4,0,6,4,0,4,404,1494,1048,0,106,26162,53781.20
35,897,0,3,1508.32,21906.80,31.15,497,28.82,35,1,3,0,895,0,4,0,6,4,0,4,405,1498,1051,0,106,27057,50670.90
36,897,0,3,1566.92,21663.50,31.16,497,29.80,36,0,3,0,897,0,3,0,6,4,0,4,405,1501,1054,0,106,27954,52560.03
37,897,0,3,1625.25,22728.90,30.55,497,30.79,37,1,3,0,897,0,2,0,6,4,0,4,406,1503,1057,0,106,28851,52329.50
38,899,0,1,1683.28,23793.30,30.72,497,31.71,38,1,1,0,897,0,2,0,6,4,0,4,407,1505,1058,0,106,29748,55417.30
39,896,0,4,1743.77,24858.70,30.59,497,32.79,39,0,4,0,899,0,1,0,6,4,0,4,407,1506,1062,0,106,30647,49147.30
40,900,0,0,1791.70,25302.10,30.85,497,33.65,40,1,0,0,896,0,3,0,6,4,0,4,408,1509,1062,0,106,31543,50109.30
41,895,0,5,1863.69,25059.80,30.76,497,34.80,41,0,5,0,900,0,0,0,6,4,0,4,408,1509,1067,0,106,32443,55478.90
42,899,0,1,1911.99,24816.50,30.64,497,35.63,42,2,1,0,895,0,3,0,6,4,0,4,410,1512,1068,0,106,33338,50872.30
43,899,0,1,1966.04,24572.20,30.85,497,36.60,43,0,1,0,899,0,1,0,6,4,0,4,410,1513,1069,0,106,34237,48589.95
44,896,0,4,2033.30,25500.95,30.72,497,37.65,44,1,4,0,899,0,0,0,6,4,0,4,411,1513,1073,0,106,35136,54369.95
45,900,0,0,2083.27,26125.45,31.18,497,38.48,45,0,0,0,896,0,4,0,6,4,0,4,411,1517,1073,0,106,36032,53108.50
46,898,0,2,2150.36,26750.95,30.87,497,39.55,46,0,2,0,900,0,0,0,6,4,0,4,411,1517,1075,0,106,36932,56080.40
47,898,0,2,2203.81,28196.85,31.25,497,40.54,47,0,2,0,898,0,2,0,6,4,0,4,411,1519,1077,0,106,37830,47997.80
48,899,0,1,2256.03,29643.75,30.84,497,41.49,48,0,1,0,898,0,2,0,6,4,0,4,411,1521,1078,0,106,38728,49144.30
49,899,0,1,2315.82,30261.25,30.84,497,42.47,49,0,1,0,899,0,1,0,6,4,0,4,411,1522,1079,0,106,39627,53756.75
50,899,0,1,2378.86,31708.15,30.85,497,43.41,50,0,1,0,899,0,1,0,6,4,0,4,411,1523,1080,0,106,40526,56666.38
51,898,0,2,2438.43,32327.65,30.87,497,44.46,51,1,2,0,899,0,0,0,6,4,0,4,412,1523,1082,0,106,41425,51114.40
52,900,0,0,2494.26,32154.15,30.81,497,45.36,52,0,0,0,898,0,2,0,6,4,0,4,412,1525,1082,0,106,42323,55128.20
53,898,0,2,2561.86,32774.65,30.87,497,46.42,53,0,2,0,900,0,0,0,6,4,0,4,412,1525,1084,0,106,43223,55713.05
54,899,0,1,2619.35,33400.15,30.59,497,47.32,54,0,1,0,898,0,2,0,6,4,0,4,412,1527,1085,0,106,44121,54248.03
55,900,0,0,2668.67,34025.65,31.09,497,48.27,55,0,0,0,899,0,1,0,6,4,0,4,412,1528,1085,0,106,45020,47003.40
56,897,0,3,2726.09,34646.15,30.65,497,49.43,56,0,3,0,900,0,0,0,6,4,0,4,412,1528,1088,0,106,45920,43505.10
57,899,0,1,2783.84,35265.65,30.77,497,50.26,57,1,1,0,897,0,2,0,6,4,0,4,413,1530,1089,0,106,46817,57371.55
58,898,0,2,2845.61,35886.15,30.80,497,51.26,58,0,2,0,899,0,1,0,6,4,0,4,413,1531,1091,0,106,47716,52682.10
59,898,0,2,2903.23,36505.65,31.17,497,52.17,59,0,2,0,898,0,2,0,6,4,0,4,413,1533,1093,0,106,48614,51738.40
60,899,0,1,2963.59,37126.15,31.59,497,53.11,60,0,1,0,898,0,2,0,6,4,0,4,413,1535,1094,0,106,49512,57170.80
61,897,0,3,3030.35,37750.65,31.20,497,54.16,61,1,3,0,899,0,0,0,6,4,0,4,414,1535,1097,0,106,50411,53954.37
62,898,0,2,3089.14,38369.15,31.36,497,55.06,62,1,2,0,897,0,2,0,6,4,0,4,415,1537,1099,0,106,51308,55825.40
63,896,0,4,3154.85,38196.65,31.03,497,56.17,63,1,4,0,898,0,1,0,6,4,0,4,416,1538,1103,0,106,52206,52699.70
64,900,0,0,3198.88,39626.85,31.61,497,56.92,64,0,0,0,896,0,4,0,6,4,0,4,416,1542,1103,0,106,53102,52244.70
65,897,0,3,3269.34,41058.05,31.26,497,58.10,65,0,3,0,900,0,0,0,6,4,0,4,416,1542,1106,0,106,54002,53607.10
66,899,0,1,3322.82,41682.55,31.46,497,58.94,66,1,1,0,897,0,2,0,6,4,0,4,417,1544,1107,0,106,54899,54615.50
67,899,0,1,3381.61,42302.05,31.46,497,59.87,67,1,1,0,899,0,0,0,6,4,0,4,418,1544,1108,0,106,55798,52856.60
68,900,0,0,3447.21,42921.55,31.43,497,60.81,68,1,0,0,899,0,0,0,6,4,0,4,419,1544,1108,0,106,56697,62417.50
69,900,0,0,3504.60,44264.05,31.43,497,61.81,69,0,0,0,900,0,0,0,6,4,0,4,419,1544,1108,0,106,57597,51653.30
70,899,0,1,3568.97,44889.55,31.46,497,62.87,70,0,1,0,900,0,0,0,6,4,0,4,419,1544,1109,0,106,58497,54363.16
71,898,0,2,3635.70,46320.75,31.49,497,63.88,71,0,2,0,899,0,1,0,6,4,0,4,419,1545,1111,0,106,59396,56352.65
72,900,0,0,3691.32,46947.25,31.44,497,64.74,72,0,0,0,898,0,2,0,6,4,0,4,419,1547,1111,0,106,60294,57331.50
73,899,0,1,3750.65,47565.75,31.47,497,65.81,73,0,1,0,900,0,0,0,6,4,0,4,419,1547,1112,0,106,61194,49646.40
74,899,0,1,3812.10,49011.65,31.46,497,66.81,74,0,1,0,899,0,1,0,6,4,0,4,419,1548,1113,0,106,62093,55239.40
75,900,0,0,3865.05,49632.15,31.96,497,67.74,75,0,0,0,899,0,1,0,6,4,0,4,419,1549,1113,0,106,62992,51470.40
76,899,0,1,3927.80,50974.65,31.46,497,68.81,76,0,1,0,900,0,0,0,6,4,0,4,419,1549,1114,0,106,63892,52549.60
77,898,0,2,3994.72,51595.15,32.05,500,69.86,77,0,2,0,899,0,1,0,6,4,0,4,419,1550,1116,0,106,64791,56161.00
78,899,0,1,4046.50,52937.65,31.46,497,70.78,78,0,1,0,898,0,2,0,6,4,0,4,419,1552,1117,0,106,65689,50543.50
79,899,0,1,4100.66,53564.15,31.46,497,71.78,79,1,1,0,899,0,0,0,6,4,0,4,420,1552,1118,0,106,66588,48698.10
80,899,0,1,4157.93,54182.65,31.46,497,72.71,80,0,1,0,899,0,1,0,6,4,0,4,420,1553,1119,0,106,67487,51481.75
81,900,0,0,4218.04,54009.15,31.43,497,73.63,81,0,0,0,899,0,1,0,6,4,0,4,420,1554,1119,0,106,68386,58252.10
82,900,0,0,4270.08,53834.65,31.43,497,74.63,82,0,0,0,900,0,0,0,6,4,0,4,420,1554,1119,0,106,69286,46837.60
83,900,0,0,4341.61,54454.15,31.43,497,75.63,83,0,0,0,900,0,0,0,6,4,0,4,420,1554,1119,0,106,70186,64383.10
84,900,0,0,4409.72,55074.65,31.43,497,76.63,84,0,0,0,900,0,0,0,6,4,0,4,420,1554,1119,0,106,71086,61293.10
85,899,0,1,4482.58,55695.15,31.46,497,77.71,85,0,1,0,900,0,0,0,6,4,0,4,420,1554,1120,0,106,71986,61090.30
86,900,0,0,4539.81,56315.65,31.43,497,78.62,86,0,0,0,899,0,1,0,6,4,0,4,420,1555,1120,0,106,72885,55994.30
87,899,0,1,4599.46,56936.15,31.46,497,79.67,87,0,1,0,900,0,0,0,6,4,0,4,420,1555,1121,0,106,73785,49082.01
88,898,0,2,4665.88,58146.50,31.49,497,80.66,88,0,2,0,899,0,1,0,6,4,0,4,420,1556,1123,0,106,74684,55049.37
89,899,0,1,4724.64,58895.15,31.46,497,81.57,89,1,1,0,898,0,1,0,6,4,0,4,421,1557,1124,0,106,75582,57487.40
90,900,0,0,4792.96,60234.50,31.85,497,82.48,90,0,0,0,899,0,1,0,6,4,0,4,421,1558,1124,0,106,76481,66215.60
91,900,0,0,4857.26,60946.85,31.85,497,83.48,91,0,0,0,900,0,0,0,6,4,0,4,421,1558,1124,0,106,77381,57871.90
92,900,0,0,4923.29,62294.50,31.85,497,84.48,92,0,0,0,900,0,0,0,6,4,0,4,421,1558,1124,0,106,78281,59422.00
93,900,0,0,4987.12,62893.30,31.85,497,85.48,93,0,0,0,900,0,0,0,6,4,0,4,421,1558,1124,0,106,79181,57453.60
94,900,0,0,5043.50,64348.50,31.85,497,86.48,94,0,0,0,900,0,0,0,6,4,0,4,421,1558,1124,0,106,80081,50741.20
95,900,0,0,5111.43,64953.30,31.85,497,87.48,95,0,0,0,900,0,0,0,6,4,0,4,421,1558,1124,0,106,80981,61132.30
96,899,0,1,5179.12,65679.75,31.88,497,88.47,96,0,1,0,900,0,0,0,6,4,0,4,421,1558,1125,0,106,81881,55739.63
97,900,0,0,5240.81,67125.65,31.85,497,89.37,97,1,0,0,899,0,0,0,6,4,0,4,422,1558,1125,0,106,82780,60701.50
98,900,0,0,5304.18,66952.15,31.85,497,90.37,98,0,0,0,900,0,0,0,6,4,0,4,422,1558,1125,0,106,83680,57039.60
99,900,0,0,5371.70,67571.65,31.85,497,91.37,99,0,0,0,900,0,0,0,6,4,0,4,422,1558,1125,0,106,84580,60767.50
100,900,0,0,5433.36,68198.15,31.85,497,92.37,100,0,0,0,900,0,0,0,6,4,0,4,422,1558,1125,0,106,85480,55492.70
101,899,0,1,5501.97,68817.65,31.61,497,93.44,101,0,1,0,900,0,0,0,6,4,0,4,422,1558,1126,0,106,86380,56247.70
102,900,0,0,5563.39,70216.50,31.61,497,94.33,102,0,0,0,899,0,1,0,6,4,0,4,422,1559,1126,0,106,87279,60774.30
103,898,0,2,5639.38,71671.70,31.67,497,95.49,103,0,2,0,900,0,0,0,6,4,0,4,422,1559,1128,0,106,88179,57110.90
104,900,0,0,5691.40,73124.90,31.85,497,96.28,104,0,0,0,898,0,2,0,6,4,0,4,422,1561,1128,0,106,89077,58104.10
105,899,0,1,5769.81,74566.40,31.64,497,97.38,105,0,1,0,900,0,0,0,6,4,0,4,422,1561,1129,0,106,89977,64796.20
106,900,0,0,5829.05,76019.60,31.61,497,98.27,106,0,0,0,899,0,1,0,6,4,0,4,422,1562,1129,0,106,90876,59086.70
107,900,0,0,5898.68,76663.10,31.61,497,99.27,107,0,0,0,900,0,0,0,6,4,0,4,422,1562,1129,0,106,91776,62669.50
108,900,0,0,5964.82,76506.00,31.61,497,100.27,108,0,0,0,900,0,0,0,6,4,0,4,422,1562,1129,0,106,92676,59523.30
109,900,0,0,6032.54,77949.50,31.61,497,101.27,109,0,0,0,900,0,0,0,6,4,0,4,422,1562,1129,0,106,93576,60944.30
110,900,0,0,6101.30,78554.30,31.61,497,102.27,110,0,0,0,900,0,0,0,6,4,0,4,422,1562,1129,0,106,94476,61883.10
111,900,0,0,6167.53,79158.10,31.61,497,103.27,111,0,0,0,900,0,0,0,6,4,0,4,422,1562,1129,0,106,95376,59609.10
112,900,0,0,6223.57,79801.60,31.61,497,104.27,112,0,0,0,900,0,0,0,6,4,0,4,422,1562,1129,0,106,96276,50435.90
113,900,0,0,6287.46,81254.80,31.61,497,105.27,113,0,0,0,900,0,0,0,6,4,0,4,422,1562,1129,0,106,97176,57505.10
114,900,0,0,6350.12,81899.30,31.61,497,106.27,114,0,0,0,900,0,0,0,6,4,0,4,422,1562,1129,0,106,98076,56392.90
115,900,0,0,6404.34,82503.10,31.61,497,107.27,115,0,0,0,900,0,0,0,6,4,0,4,422,1562,1129,0,106,98976,48800.40
116,900,0,0,6469.43,83107.90,31.61,497,108.27,116,0,0,0,900,0,0,0,6,4,0,4,422,1562,1129,0,106,99876,58574.70
117,900,0,0,6528.59,82950.80,31.61,497,109.27,117,0,0,0,900,0,0,0,6,4,0,4,422,1562,1129,0,106,100776,53242.20
118,900,0,0,6586.14,83554.60,31.61,497,110.27,118,0,0,0,900,0,0,0,6,4,0,4,422,1562,1129,0,106,101676,51799.10
119,900,0,0,6651.62,85000.10,31.61,497,111.27,119,0,0,0,900,0,0,0,6,4,0,4,422,1562,1129,0,106,102576,58928.40
120,900,0,0,6721.94,86445.60,31.61,497,112.27,120,0,0,0,900,0,0,0,6,4,0,4,422,1562,1129,0,106,103476,63293.10
121,900,0,0,6788.97,87089.10,31.61,497,113.27,121,0,0,0,900,0,0,0,6,4,0,4,422,1562,1129,0,106,104376,60325.90
122,900,0,0,6862.10,87691.90,31.61,497,114.27,122,0,0,0,900,0,0,0,6,4,0,4,422,1562,1129,0,106,105276,65813.00
123,898,0,2,6944.85,89138.40,31.67,497,115.37,123,0,2,0,900,0,0,0,6,4,0,4,422,1562,1131,0,106,106176,60588.70
124,900,0,0,6989.28,90592.60,31.62,497,116.11,124,1,0,0,898,0,1,0,6,4,0,4,423,1563,1131,0,106,107074,53874.60
125,900,0,0,7055.21,91190.40,31.62,497,117.11,125,0,0,0,900,0,0,0,6,4,0,4,423,1563,1131,0,106,107974,59343.70
126,900,0,0,7120.32,92645.60,31.62,497,118.11,126,0,0,0,900,0,0,0,6,4,0,4,423,1563,1131,0,106,108874,58592.10
127,900,0,0,7194.55,94099.80,31.62,497,119.11,127,0,0,0,900,0,0,0,6,4,0,4,423,1563,1131,0,106,109774,66811.90
128,900,0,0,7260.74,94698.60,31.62,497,120.11,128,0,0,0,900,0,0,0,6,4,0,4,423,1563,1131,0,106,110674,59566.00
129,900,0,0,7328.83,96138.10,31.62,497,121.11,129,0,0,0,900,0,0,0,6,4,0,4,423,1563,1131,0,106,111574,61279.40
130,900,0,0,7386.23,97579.60,31.62,497,122.11,130,0,0,0,900,0,0,0,6,4,0,4,423,1563,1131,0,106,112474,51661.40
131,900,0,0,7452.15,98185.40,31.62,497,123.11,131,0,0,0,900,0,0,0,6,4,0,4,423,1563,1131,0,106,113374,59334.00
132,900,0,0,7517.54,98828.90,31.62,497,124.11,132,0,0,0,900,0,0,0,6,4,0,4,423,1563,1131,0,106,114274,58846.70
133,900,0,0,7577.53,99434.70,31.62,497,125.11,133,0,0,0,900,0,0,0,6,4,0,4,423,1563,1131,0,106,115174,53996.30
134,900,0,0,7641.80,100037.50,31.62,497,126.11,134,0,0,0,900,0,0,0,6,4,0,4,423,1563,1131,0,106,116074,57837.70
135,900,0,0,7698.21,100635.30,31.62,497,127.11,135,0,0,0,900,0,0,0,6,4,0,4,423,1563,1131,0,106,116974,50770.70
136,900,0,0,7767.86,101278.80,31.62,497,128.11,136,0,0,0,900,0,0,0,6,4,0,4,423,1563,1131,0,106,117874,62684.10
137,900,0,0,7832.00,101877.60,31.62,497,129.11,137,0,0,0,900,0,0,0,6,4,0,4,423,1563,1131,0,106,118774,57723.70
138,900,0,0,7900.99,103324.10,31.62,497,130.11,138,0,0,0,900,0,0,0,6,4,0,4,423,1563,1131,0,106,119674,62093.50
139,900,0,0,7975.23,103967.60,31.62,497,131.11,139,0,0,0,900,0,0,0,6,4,0,4,423,1563,1131,0,106,120574,66812.80
140,900,0,0,8032.00,105414.10,31.62,497,132.11,140,0,0,0,900,0,0,0,6,4,0,4,423,1563,1131,0,106,121474,51099.30
141,900,0,0,8091.26,106859.60,31.62,497,133.11,141,0,0,0,900,0,0,0,6,4,0,4,423,1563,1131,0,106,122374,53330.00
142,900,0,0,8155.79,107504.10,31.62,497,134.11,142,0,0,0,900,0,0,0,6,4,0,4,423,1563,1131,0,106,123274,58077.40
143,900,0,0,8222.63,108950.60,31.62,497,135.11,143,0,0,0,900,0,0,0,6,4,0,4,423,1563,1131,0,106,124174,60159.10
144,900,0,0,8286.73,109556.40,31.62,497,136.11,144,0,0,0,900,0,0,0,6,4,0,4,423,1563,1131,0,106,125074,57686.10
145,900,0,0,8341.96,109399.30,31.62,497,137.11,145,0,0,0,900,0,0,0,6,4,0,4,423,1563,1131,0,106,125974,49712.30
146,900,0,0,8402.34,109243.20,31.62,497,138.11,146,0,0,0,900,0,0,0,6,4,0,4,423,1563,1131,0,106,126874,54339.10
147,899,0,1,8477.85,109085.10,31.65,497,139.13,147,0,1,0,900,0,0,0,6,4,0,4,423,1563,1132,0,106,127774,59476.30
148,900,0,0,8532.79,109728.60,32.06,497,139.97,148,0,0,0,899,0,1,0,6,4,0,4,423,1564,1132,0,106,128673,57931.30
149,900,0,0,8601.87,111169.10,32.06,497,140.97,149,0,0,0,900,0,0,0,6,4,0,4,423,1564,1132,0,106,129573,62166.90
150,900,0,0,8661.91,112607.60,32.06,497,141.97,150,0,0,0,900,0,0,0,6,4,0,4,423,1564,1132,0,106,130473,54036.70
151,900,0,0,8733.28,113212.40,32.06,497,142.97,151,0,0,0,900,0,0,0,6,4,0,4,423,1564,1132,0,106,131373,64232.60
152,900,0,0,8798.55,114666.60,32.06,497,143.97,152,0,0,0,900,0,0,0,6,4,0,4,423,1564,1132,0,106,132273,58741.60
153,900,0,0,8860.61,115311.10,32.06,497,144.97,153,0,0,0,900,0,0,0,6,4,0,4,423,1564,1132,0,106,133173,55857.40
154,900,0,0,8926.55,116757.60,32.06,497,145.97,154,0,0,0,900,0,0,0,6,4,0,4,423,1564,1132,0,106,134073,59341.20
155,900,0,0,8997.79,118196.10,32.06,497,146.97,155,0,0,0,900,0,0,0,6,4,0,4,423,1564,1132,0,106,134973,64122.80
156,900,0,0,9068.09,119636.60,32.06,497,147.97,156,0,0,0,900,0,0,0,6,4,0,4,423,1564,1132,0,106,135873,63265.10
157,900,0,0,9127.42,120233.40,32.06,497,148.97,157,0,0,0,900,0,0,0,6,4,0,4,423,1564,1132,0,106,136773,53401.30
158,900,0,0,9198.47,121672.90,32.06,497,149.97,158,0,0,0,900,0,0,0,6,4,0,4,423,1564,1132,0,106,137673,63939.10
159,900,0,0,9268.30,123128.10,32.06,497,150.97,159,0,0,0,900,0,0,0,6,4,0,4,423,1564,1132,0,106,138573,62855.20
160,900,0,0,9339.85,124581.30,32.06,497,151.97,160,0,0,0,900,0,0,0,6,4,0,4,423,1564,1132,0,106,139473,64386.40
161,900,0,0,9405.71,126022.80,32.06,497,152.97,161,0,0,0,900,0,0,0,6,4,0,4,423,1564,1132,0,106,140373,59281.50
162,899,0,1,9487.73,126627.60,32.09,497,154.03,162,0,1,0,900,0,0,0,6,4,0,4,423,1564,1133,0,106,141273,64331.01
163,900,0,0,9540.99,127225.40,32.06,497,154.86,163,1,0,0,899,0,0,0,6,4,0,4,424,1564,1133,0,106,142172,57421.00
164,900,0,0,9609.19,128663.90,32.06,497,155.86,164,0,0,0,900,0,0,0,6,4,0,4,424,1564,1133,0,106,143072,61376.80
165,900,0,0,9675.58,129306.40,32.06,497,156.86,165,0,0,0,900,0,0,0,6,4,0,4,424,1564,1133,0,106,143972,59753.00
166,900,0,0,9741.42,130749.90,32.06,497,157.86,166,0,0,0,900,0,0,0,6,4,0,4,424,1564,1133,0,106,144872,59254.80
167,900,0,0,9806.55,132204.10,32.06,497,158.86,167,0,0,0,900,0,0,0,6,4,0,4,424,1564,1133,0,106,145772,58615.20
168,900,0,0,9875.42,133657.30,32.06,497,159.86,168,0,0,0,900,0,0,0,6,4,0,4,424,1564,1133,0,106,146672,61984.30
169,900,0,0,9938.39,134256.10,32.06,497,160.86,169,0,0,0,900,0,0,0,6,4,0,4,424,1564,1133,0,106,147572,56668.40
170,900,0,0,10007.37,135697.60,32.06,497,161.86,170,0,0,0,900,0,0,0,6,4,0,4,424,1564,1133,0,106,148472,62087.90
171,900,0,0,10071.39,136342.10,32.06,497,162.86,171,0,0,0,900,0,0,0,6,4,0,4,424,1564,1133,0,106,149372,57614.60
172,900,0,0,10133.28,137797.30,32.06,497,163.86,172,0,0,0,900,0,0,0,6,4,0,4,424,1564,1133,0,106,150272,55704.90
173,900,0,0,10197.94,139237.80,32.06,497,164.86,173,0,0,0,900,0,0,0,6,4,0,4,424,1564,1133,0,106,151172,58192.70
174,900,0,0,10259.78,140692.00,32.06,497,165.86,174,0,0,0,900,0,0,0,6,4,0,4,424,1564,1133,0,106,152072,55654.70
175,900,0,0,10332.49,141288.80,32.06,497,166.86,175,0,0,0,900,0,0,0,6,4,0,4,424,1564,1133,0,106,152972,65443.80
176,900,0,0,10401.27,141931.30,32.06,497,167.86,176,0,0,0,900,0,0,0,6,4,0,4,424,1564,1133,0,106,153872,61898.00
177,900,0,0,10467.80,143384.50,32.06,497,168.86,177,0,0,0,900,0,0,0,6,4,0,4,424,1564,1133,0,106,154772,59875.30
178,900,0,0,10529.02,144829.00,32.06,497,169.86,178,0,0,0,900,0,0,0,6,4,0,4,424,1564,1133,0,106,155672,55096.10
179,900,0,0,10599.74,145470.50,32.06,497,170.86,179,0,0,0,900,0,0,0,6,4,0,4,424,1564,1133,0,106,156572,63650.00
180,900,0,0,10681.67,146916.00,32.06,497,171.86,180,0,0,0,900,0,0,0,6,4,0,4,424,1564,1133,0,106,157472,73735.60
181,900,0,0,10748.01,147560.50,32.06,497,172.86,181,0,0,0,900,0,0,0,6,4,0,4,424,1564,1133,0,106,158372,59706.00
182,900,0,0,10818.22,149015.70,32.06,497,173.86,182,0,0,0,900,0,0,0,6,4,0,4,424,1564,1133,0,106,159272,63193.20
183,900,0,0,10887.73,150461.20,32.06,497,174.86,183,0,0,0,900,0,0,0,6,4,0,4,424,1564,1133,0,106,160172,62556.70
184,900,0,0,10956.25,151902.70,32.06,497,175.86,184,0,0,0,900,0,0,0,6,4,0,4,424,1564,1133,0,106,161072,61671.10
185,900,0,0,11026.94,153344.20,32.06,497,176.86,185,0,0,0,900,0,0,0,6,4,0,4,424,1564,1133,0,106,161972,63618.50
186,900,0,0,11095.13,154799.40,32.06,497,177.86,186,0,0,0,900,0,0,0,6,4,0,4,424,1564,1133,0,106,162872,61371.30
187,900,0,0,11165.65,155442.90,32.06,497,178.86,187,0,0,0,900,0,0,0,6,4,0,4,424,1564,1133,0,106,163772,63465.60
188,900,0,0,11237.16,156882.40,32.06,497,179.86,188,0,0,0,900,0,0,0,6,4,0,4,424,1564,1133,0,106,164672,64360.70
189,899,0,1,11313.26,158322.90,32.09,497,180.94,189,0,1,0,900,0,0,0,6,4,0,4,424,1564,1134,0,106,165572,57179.00
190,900,0,0,11363.77,159764.40,32.07,497,181.74,190,0,0,0,899,0,1,0,6,4,0,4,424,1565,1134,0,106,166471,56773.40
