tick,child_lineage,parent_lineage,generation,expr_hash,birth_kind
2,176,95,1,82b3dcb707aae47f,reproduction
2,177,53,2,40c0c668478ecf90,reproduction
2,178,,0,778c93a8b040cf3f,novel
2,179,,0,778c93a8b040cf3f,novel
2,180,,0,40c0c668478ecf90,novel
2,181,61,1,778c93a8b040cf3f,reproduction
2,182,,0,dd49af432b4c1258,novel
2,183,,0,309c435d676d3850,novel
2,184,86,2,c3cad67cd0489bef,reproduction
2,185,8,1,df619559aed77865,reproduction
2,186,85,1,9939da0ed2cda3c7,reproduction
2,187,,0,6d2bd8da599fddcc,novel
2,188,4,1,7542ea0b4f491692,reproduction
2,189,,0,21ba0af127400150,novel
2,190,,0,8a148d274202a3ae,novel
2,191,,0,40c0c668478ecf90,novel
2,192,6,1,4deb4c079f852bc8,reproduction
2,193,89,2,227bab1198b3b894,reproduction
2,194,,0,40c0c668478ecf90,novel
2,195,78,1,6a54fef28d7b2769,reproduction
2,196,,0,40c0c668478ecf90,novel
2,197,,0,778c93a8b040cf3f,novel
2,198,,0,778c93a8b040cf3f,novel
2,199,,0,778c93a8b040cf3f,novel
2,200,,0,bcd21b07e6f7e5b9,novel
2,201,,0,ca7be36ab8b1af73,novel
2,202,,0,c8ebdfc8786d6db9,novel
2,203,,0,1f14d2fd5cf052a5,novel
2,204,,0,57de409537ab3935,novel
2,205,,0,40c0c668478ecf90,novel
2,206,36,1,cd168140a1355947,reproduction
2,207,,0,40c0c668478ecf90,novel
2,208,42,1,4d3be084d3467d01,reproduction
2,209,,0,40c0c668478ecf90,novel
2,210,,0,6d2bd8da599fddcc,novel
2,211,,0,40c0c668478ecf90,novel
2,212,,0,778c93a8b040cf3f,novel
2,213,,0,778c93a8b040cf3f,novel
2,214,,0,778c93a8b040cf3f,novel
2,215,,0,778c93a8b040cf3f,novel
2,216,54,1,40c0c668478ecf90,reproduction
2,217,,0,98104cd53a20958b,novel
2,218,22,1,ad861eaeaeb3177c,reproduction
2,219,88,1,778c93a8b040cf3f,reproduction
2,220,,0,4223d3518c8cdbbe,novel
2,221,,0,577f2e10b657b45d,novel
2,222,,0,c8ebdfc8786d6db9,novel
3,223,,0,1a72f22fe8b6c0ed,novel
3,224,,0,f8974bb354e37247,novel
3,225,,0,82b3dcb707aae47f,novel
3,226,,0,1a72f22fe8b6c0ed,novel
3,227,,0,1a72f22fe8b6c0ed,novel
3,228,94,1,778c93a8b040cf3f,reproduction
3,229,,0,50a51c160ae2d3c9,novel
3,230,,0,b3ccca29a4cc97af,novel
3,231,,0,1b7ea295c0f1a62f,novel
3,232,15,1,2c0252c55f91c01e,reproduction
3,233,,0,861bcb96d1b7ea60,novel
3,234,,0,323b9b1bc7a6cc88,novel
3,235,,0,4a7af2c5b8c243cb,novel
3,236,,0,0c5da772e4414513,novel
3,237,46,1,7bb8a4990b986576,reproduction
3,238,,0,9a2ef86e73eb9519,novel
3,239,,0,02473cb162fc7cc0,novel
3,240,,0,40c0c668478ecf90,novel
3,241,,0,778c93a8b040cf3f,novel
3,242,,0,bcd21b07e6f7e5b9,novel
3,243,,0,0976fdb0fe32942c,novel
3,244,,0,958b9d535993c075,novel
3,245,,0,40c0c668478ecf90,novel
3,246,,0,0d1eaa60b6540683,novel
3,247,107,1,14035f0bf7afaa4d,reproduction
3,248,,0,778c93a8b040cf3f,novel
3,249,,0,778c93a8b040cf3f,novel
3,250,,0,82b3dcb707aae47f,novel
3,251,,0,a2f9bf9709821efb,novel
3,252,,0,4ae1aae81b0afa5a,novel
3,253,,0,604efd6e55c0044f,novel
3,254,,0,eac29ff1a78ce9e2,novel
3,255,,0,89fcbda260377a58,novel
3,256,,0,6243e60bb6ddfb7c,novel
3,257,,0,778c93a8b040cf3f,novel
3,258,16,1,778c93a8b040cf3f,reproduction
3,259,,0,da929c66eb3e88c1,novel
3,260,,0,41f93b22a01b5aba,novel
3,261,,0,3d91d30573d2222e,novel
3,262,,0,4d3be084d3467d01,novel
3,263,2,1,40c0c668478ecf90,reproduction
3,264,,0,82b3dcb707aae47f,novel
3,265,,0,0785fa01d9a2d2e3,novel
3,266,203,1,d46c8aae72577f38,reproduction
3,267,86,2,c3cad67cd0489bef,reproduction
3,268,,0,7a8dadb13f9cce2e,novel
3,269,,0,c3cad67cd0489bef,novel
3,270,,0,778c93a8b040cf3f,novel
3,271,,0,778c93a8b040cf3f,novel
3,272,123,2,40c0c668478ecf90,reproduction
3,273,,0,778c93a8b040cf3f,novel
3,274,,0,778c93a8b040cf3f,novel
3,275,88,1,778c93a8b040cf3f,reproduction
3,276,,0,40c0c668478ecf90,novel
3,277,,0,309c435d676d3850,novel
3,278,,0,309c435d676d3850,novel
3,279,,0,778c93a8b040cf3f,novel
3,280,,0,c3cad67cd0489bef,novel
3,281,,0,778c93a8b040cf3f,novel
3,282,,0,bcd21b07e6f7e5b9,novel
3,283,,0,2ff354bdd7250283,novel
3,284,134,2,778c93a8b040cf3f,reproduction
3,285,,0,778c93a8b040cf3f,novel
3,286,,0,778c93a8b040cf3f,novel
3,287,,0,778c93a8b040cf3f,novel
3,288,,0,778c93a8b040cf3f,novel
3,289,,0,1ddfbf28892e4e9e,novel
3,290,,0,84e03f78eac49d05,novel
3,291,90,1,778c93a8b040cf3f,reproduction
3,292,,0,40c0c668478ecf90,novel
3,293,79,1,2c0252c55f91c01e,reproduction
3,294,,0,40c0c668478ecf90,novel
3,295,,0,778c93a8b040cf3f,novel
3,296,,0,778c93a8b040cf3f,novel
3,297,,0,60509600460c8b0f,novel
3,298,,0,0f07afacfee87c5a,novel
3,299,,0,778c93a8b040cf3f,novel
3,300,,0,778c93a8b040cf3f,novel
3,301,,0,70fa1a229ab77a02,novel
3,302,114,2,40c0c668478ecf90,reproduction
3,303,194,1,2c0252c55f91c01e,reproduction
3,304,,0,d00900ec926a0a46,novel
3,305,,0,da929c66eb3e88c1,novel
3,306,,0,0ebb74fba61db8b8,novel
3,307,,0,465c758ffa3a5354,novel
3,308,,0,40c0c668478ecf90,novel
3,309,176,2,778c93a8b040cf3f,reproduction
3,310,,0,13f6a4dedc2e5110,novel
3,311,,0,8f2b510c9e804f1c,novel
3,312,,0,619b022425490d44,novel
3,313,103,1,35cabc3a2b413da2,reproduction
3,314,155,2,40c0c668478ecf90,reproduction
3,315,,0,778c93a8b040cf3f,novel
3,316,,0,778c93a8b040cf3f,novel
3,317,,0,4d3be084d3467d01,novel
3,318,,0,619b022425490d44,novel
3,319,,0,778c93a8b040cf3f,novel
3,320,,0,82b3dcb707aae47f,novel
3,321,,0,82b3dcb707aae47f,novel
3,322,,0,21f8ebd9fd152214,novel
3,323,170,1,6e97b32bcc9eab91,reproduction
3,324,,0,bcd21b07e6f7e5b9,novel
3,325,,0,778c93a8b040cf3f,novel
3,326,214,1,778c93a8b040cf3f,reproduction
3,327,,0,40c0c668478ecf90,novel
3,328,83,1,778c93a8b040cf3f,reproduction
3,329,,0,40c0c668478ecf90,novel
3,330,59,1,778c93a8b040cf3f,reproduction
3,331,,0,f0aa1cb4e9b76e2e,novel
3,332,,0,0a4e02258a8c5233,novel
3,333,53,2,30bbd2fc24562ce9,reproduction
3,334,,0,dd7a10cedb235595,novel
3,335,,0,40c0c668478ecf90,novel
3,336,,0,778c93a8b040cf3f,novel
3,337,,0,778c93a8b040cf3f,novel
3,338,219,2,778c93a8b040cf3f,reproduction
3,339,,0,c8ebdfc8786d6db9,novel
3,340,,0,4fcaf2a37d957117,novel
3,341,,0,719780ee21f74f84,novel
3,342,,0,7255d22f1c507d02,novel
3,343,,0,d18cdf2352f9563c,novel
3,344,,0,3a102af7b356a2c2,novel
3,345,,0,897bf7c8438a7197,novel
3,346,,0,c92078a86d4b9aaa,novel
3,347,,0,c92078a86d4b9aaa,novel
3,348,,0,dd7a10cedb235595,novel
3,349,,0,05dd12e9b8f4d89c,novel
3,350,215,1,38487afa73c742dd,reproduction
3,351,177,3,778c93a8b040cf3f,reproduction
3,352,,0,82b3dcb707aae47f,novel
3,353,,0,d597827e80a52c13,novel
3,354,,0,29beaa80abdee5d7,novel
3,355,,0,072f6c566f1a5b04,novel
3,356,,0,778c93a8b040cf3f,novel
3,357,26,1,7bb8a4990b986576,reproduction
3,358,,0,309c435d676d3850,novel
3,359,,0,778c93a8b040cf3f,novel
3,360,,0,778c93a8b040cf3f,novel
3,361,,0,778c93a8b040cf3f,novel
3,362,,0,f3e2fe88603005e5,novel
3,363,,0,40c0c668478ecf90,novel
3,364,,0,778c93a8b040cf3f,novel
3,365,,0,82b3dcb707aae47f,novel
3,366,,0,778c93a8b040cf3f,novel
3,367,,0,778c93a8b040cf3f,novel
3,368,211,1,40c0c668478ecf90,reproduction
3,369,,0,c8ebdfc8786d6db9,novel
3,370,,0,778c93a8b040cf3f,novel
3,371,,0,40c0c668478ecf90,novel
3,372,,0,84e03f78eac49d05,novel
3,373,,0,eac29ff1a78ce9e2,novel
3,374,,0,604efd6e55c0044f,novel
3,375,,0,f58057e98eeeafc5,novel
3,376,,0,82b3dcb707aae47f,novel
3,377,128,1,c51e39433f24241a,reproduction
3,378,,0,40c0c668478ecf90,novel
3,379,,0,40c0c668478ecf90,novel
3,380,,0,f3e2fe88603005e5,novel
3,381,,0,dc21444d4e243b66,novel
3,382,,0,40c0c668478ecf90,novel
3,383,,0,98104cd53a20958b,novel
3,384,,0,778c93a8b040cf3f,novel
3,385,,0,778c93a8b040cf3f,novel
3,386,151,1,b96bcb9db06446bf,reproduction
3,387,,0,40c0c668478ecf90,novel
3,388,31,1,778c93a8b040cf3f,reproduction
3,389,,0,4d3be084d3467d01,novel
3,390,,0,778c93a8b040cf3f,novel
3,391,,0,bcd21b07e6f7e5b9,novel
3,392,,0,861bcb96d1b7ea60,novel
3,393,,0,40c0c668478ecf90,novel
3,394,,0,a1e3a6b8f125baea,novel
3,395,,0,95429cebc0e9ea15,novel
3,396,87,1,40c0c668478ecf90,reproduction
3,397,,0,0c5da772e4414513,novel
3,398,11,1,1fe283a99f3aa7b2,reproduction
3,399,,0,46991f2f0e683895,novel
3,400,,0,a6700ae59e52c98e,novel
3,401,,0,d5d5be0e4407bdec,novel
3,402,,0,bcd21b07e6f7e5b9,novel
3,403,,0,778c93a8b040cf3f,novel
3,404,,0,778c93a8b040cf3f,novel
3,405,,0,30bbd2fc24562ce9,novel
3,406,,0,30bbd2fc24562ce9,novel
3,407,12,1,778c93a8b040cf3f,reproduction
3,408,,0,98104cd53a20958b,novel
3,409,,0,9a9693bafb36d4b7,novel
3,410,115,1,d00900ec926a0a46,reproduction
3,411,,0,da929c66eb3e88c1,novel
3,412,,0,da929c66eb3e88c1,novel
3,413,131,1,778c93a8b040cf3f,reproduction
4,414,,0,41f93b22a01b5aba,novel
4,415,,0,3d91d30573d2222e,novel
4,416,,0,778c93a8b040cf3f,novel
4,417,90,1,722aeba7b52baf4b,reproduction
4,418,389,1,dbff9a9fb2ffa5fd,reproduction
4,419,,0,1c9aa840cf277215,novel
4,420,307,1,25f0cba23c9fe2cf,reproduction
4,421,,0,6dce13d57b512e46,novel
4,422,413,2,40c0c668478ecf90,reproduction
4,423,,0,778c93a8b040cf3f,novel
4,424,236,1,edfbb7178942efa1,reproduction
4,425,,0,40c0c668478ecf90,novel
4,426,197,1,760618121fdcb8fa,reproduction
4,427,,0,11bbeb573bc69bdf,novel
4,428,,0,778c93a8b040cf3f,novel
4,429,,0,778c93a8b040cf3f,novel
4,430,,0,778c93a8b040cf3f,novel
4,431,95,1,40c0c668478ecf90,reproduction
4,432,,0,5cd0ce2d3c534ef9,novel
4,433,,0,432f1c9b5a38effb,novel
4,434,,0,f037c17ee635c771,novel
4,435,,0,c2d896d463353bd0,novel
4,436,,0,d00900ec926a0a46,novel
4,437,,0,da929c66eb3e88c1,novel
4,438,,0,f1bff68d4fc6577d,novel
4,439,,0,4d25c36a59c2553b,novel
4,440,,0,da929c66eb3e88c1,novel
4,441,335,1,778c93a8b040cf3f,reproduction
4,442,,0,57de409537ab3935,novel
4,443,84,1,40c0c668478ecf90,reproduction
4,444,249,1,778c93a8b040cf3f,reproduction
4,445,,0,65a3bfb4aab2f095,novel
4,446,,0,3b29ff9a5d4ffb82,novel
4,447,,0,778c93a8b040cf3f,novel
4,448,,0,778c93a8b040cf3f,novel
4,449,,0,30bbd2fc24562ce9,novel
4,450,,0,1a72f22fe8b6c0ed,novel
4,451,,0,1a72f22fe8b6c0ed,novel
4,452,,0,778c93a8b040cf3f,novel
4,453,,0,82b3dcb707aae47f,novel
4,454,,0,82b3dcb707aae47f,novel
4,455,,0,82b3dcb707aae47f,novel
4,456,,0,9d7600d8e76d5463,novel
4,457,,0,778c93a8b040cf3f,novel
4,458,,0,92ddc20f01ec2c9b,novel
4,459,,0,098ea9fe73b43340,novel
4,460,,0,eb8db948a8ab3712,novel
4,461,,0,c6668ea2f3f34684,novel
4,462,,0,84e03f78eac49d05,novel
4,463,,0,40c0c668478ecf90,novel
4,464,,0,778c93a8b040cf3f,novel
4,465,,0,82b3dcb707aae47f,novel
4,466,115,1,81a9eae070ad7d05,reproduction
4,467,,0,778c93a8b040cf3f,novel
4,468,403,1,778c93a8b040cf3f,reproduction
4,469,,0,53f72e989860f5ac,novel
4,470,322,1,a08165db7a346f3d,reproduction
4,471,,0,4d3be084d3467d01,novel
4,472,,0,5ed99825bc791daf,novel
4,473,,0,809f61534dc60803,novel
4,474,131,1,38487afa73c742dd,reproduction
4,475,,0,b8abf2c118552470,novel
4,476,,0,9a00dfc58ded917c,novel
4,477,,0,cf989bb6fd120e27,novel
4,478,,0,cf989bb6fd120e27,novel
4,479,,0,bcd21b07e6f7e5b9,novel
4,480,,0,778c93a8b040cf3f,novel
4,481,,0,5ba977d9f7168e4a,novel
4,482,,0,778c93a8b040cf3f,novel
4,483,,0,4d3be084d3467d01,novel
4,484,360,1,778c93a8b040cf3f,reproduction
4,485,,0,778c93a8b040cf3f,novel
4,486,,0,40c0c668478ecf90,novel
4,487,,0,2ceef750973a6a15,novel
4,488,,0,ad412b08d8cb1cbb,novel
4,489,361,1,778c93a8b040cf3f,reproduction
4,490,,0,778c93a8b040cf3f,novel
4,491,397,1,22edba36fa63a4d4,reproduction
4,492,155,2,c3cad67cd0489bef,reproduction
4,493,,0,778c93a8b040cf3f,novel
4,494,,0,778c93a8b040cf3f,novel
4,495,387,1,ac445ebfe1c047f6,reproduction
4,496,,0,75f108477f95d350,novel
4,497,,0,bd45b68f49e70d2d,novel
4,498,,0,778c93a8b040cf3f,novel
4,499,,0,778c93a8b040cf3f,novel
4,500,,0,40c0c668478ecf90,novel
4,501,404,1,da929c66eb3e88c1,reproduction
4,502,,0,9fe6cac605c23339,novel
4,503,,0,6c5e220d8dbd9458,novel
4,504,,0,40c0c668478ecf90,novel
4,505,,0,861bcb96d1b7ea60,novel
4,506,,0,d709bc69d3a54f89,novel
4,507,,0,b52de3289d127882,novel
4,508,,0,778c93a8b040cf3f,novel
4,509,,0,57de409537ab3935,novel
4,510,,0,608893100e5211a5,novel
4,511,,0,bfb8a28b8a00d1cf,novel
4,512,,0,d1c7b92ccff16483,novel
4,513,,0,e00408348a53888e,novel
4,514,393,1,82b3dcb707aae47f,reproduction
4,515,16,1,4d3be084d3467d01,reproduction
4,516,275,2,778c93a8b040cf3f,reproduction
4,517,,0,82c5f0847316377a,novel
4,518,,0,bd02231d5b76c673,novel
4,519,292,1,a8fd0bba47cd645a,reproduction
4,520,,0,8743a879610e095a,novel
4,521,,0,778c93a8b040cf3f,novel
4,522,,0,9b466441d5a6c927,novel
4,523,,0,06df3ae4ee53645d,novel
4,524,,0,94fbcfa61fc89f8e,novel
4,525,,0,9d3c0d8d8720880d,novel
4,526,,0,4963e48b95dbfd87,novel
4,527,,0,5e44d1bab1c05413,novel
4,528,,0,d00900ec926a0a46,novel
4,529,,0,3af1b6e40249316b,novel
4,530,,0,dabc42727808e06c,novel
4,531,,0,4d3be084d3467d01,novel
4,532,,0,b5955e32e8014678,novel
4,533,,0,40c0c668478ecf90,novel
4,534,328,2,9939da0ed2cda3c7,reproduction
4,535,288,1,40c0c668478ecf90,reproduction
4,536,,0,778c93a8b040cf3f,novel
4,537,,0,778c93a8b040cf3f,novel
4,538,,0,778c93a8b040cf3f,novel
4,539,,0,c479ba3b8171b3ff,novel
4,540,,0,2608e0b81cface0b,novel
4,541,,0,82b3dcb707aae47f,novel
4,542,,0,1a72f22fe8b6c0ed,novel
4,543,,0,1a72f22fe8b6c0ed,novel
4,544,60,1,40c0c668478ecf90,reproduction
4,545,198,1,e92edcd594f7cee3,reproduction
4,546,,0,619b022425490d44,novel
4,547,19,1,c3cad67cd0489bef,reproduction
4,548,281,1,778c93a8b040cf3f,reproduction
4,549,,0,2b257576a08263a6,novel
4,550,,0,a08ab6374bb93693,novel
4,551,,0,04810c09dd781348,novel
4,552,,0,40c0c668478ecf90,novel
4,553,,0,f9ddc7e69c256267,novel
4,554,,0,40c0c668478ecf90,novel
4,555,337,1,778c93a8b040cf3f,reproduction
4,556,52,1,c1cc21aa30919ea7,reproduction
4,557,94,1,778c93a8b040cf3f,reproduction
4,558,,0,dd7a10cedb235595,novel
4,559,,0,99580eb282612bcf,novel
4,560,177,3,ad861eaeaeb3177c,reproduction
4,561,,0,ee0cae258a8b6438,novel
4,562,,0,dd7a10cedb235595,novel
4,563,390,1,e8baa29e343488a0,reproduction
4,564,31,1,f3e2fe88603005e5,reproduction
4,565,396,2,40c0c668478ecf90,reproduction
4,566,370,1,dbff9a9fb2ffa5fd,reproduction
4,567,,0,da929c66eb3e88c1,novel
4,568,,0,778c93a8b040cf3f,novel
4,569,,0,778c93a8b040cf3f,novel
4,570,382,1,40c0c668478ecf90,reproduction
4,571,53,2,4d3be084d3467d01,reproduction
4,572,,0,4d3be084d3467d01,novel
4,573,,0,0c5da772e4414513,novel
4,574,334,1,0a481eb844d7ae83,reproduction
4,575,258,2,619b022425490d44,reproduction
4,576,,0,7a8dadb13f9cce2e,novel
4,577,401,1,de8341487c499e0d,reproduction
4,578,,0,30bbd2fc24562ce9,novel
4,579,,0,bcd21b07e6f7e5b9,novel
4,580,301,1,82be283d822cf834,reproduction
4,581,351,4,778c93a8b040cf3f,reproduction
4,582,,0,778c93a8b040cf3f,novel
4,583,,0,778c93a8b040cf3f,novel
4,584,380,1,f3e2fe88603005e5,reproduction
4,585,,0,40c0c668478ecf90,novel
4,586,,0,778c93a8b040cf3f,novel
4,587,,0,778c93a8b040cf3f,novel
4,588,,0,9a913c73ef21ffa5,novel
4,589,,0,29beaa80abdee5d7,novel
4,590,,0,2f4be09f1de596e7,novel
4,591,287,1,82b3dcb707aae47f,reproduction
4,592,,0,bcd21b07e6f7e5b9,novel
4,593,,0,778c93a8b040cf3f,novel
4,594,,0,5ba977d9f7168e4a,novel
4,595,,0,b8c111f35095ac02,novel
4,596,338,3,4d3be084d3467d01,reproduction
4,597,,0,4352e8e13ce4cebd,novel
4,598,,0,2d355541dc878827,novel
4,599,,0,da929c66eb3e88c1,novel
4,600,,0,da929c66eb3e88c1,novel
4,601,,0,40c0c668478ecf90,novel
4,602,385,1,778c93a8b040cf3f,reproduction
4,603,,0,40c0c668478ecf90,novel
4,604,,0,40c0c668478ecf90,novel
4,605,,0,82b3dcb707aae47f,novel
4,606,,0,8f9dcb9264258075,novel
4,607,,0,f803d37f3552885a,novel
4,608,,0,778c93a8b040cf3f,novel
4,609,,0,82b3dcb707aae47f,novel
4,610,240,1,40c0c668478ecf90,reproduction
4,611,211,1,c1cc21aa30919ea7,reproduction
4,612,,0,bcd21b07e6f7e5b9,novel
4,613,184,3,c3cad67cd0489bef,reproduction
4,614,,0,5bcd0f366a84effd,novel
4,615,333,3,c0c5e3d8f06baa00,reproduction
4,616,262,1,40c0c668478ecf90,reproduction
4,617,,0,d09326a2741d644b,novel
4,618,,0,b502e538d7a55edd,novel
4,619,,0,619b022425490d44,novel
4,620,12,1,f9827f513f78ac75,reproduction
4,621,,0,40c0c668478ecf90,novel
4,622,384,1,40c0c668478ecf90,reproduction
4,623,,0,fcfaec5173e44571,novel
4,624,,0,778c93a8b040cf3f,novel
4,625,,0,34fbf4a645d0a635,novel
4,626,,0,778c93a8b040cf3f,novel
4,627,336,1,778c93a8b040cf3f,reproduction
4,628,,0,778c93a8b040cf3f,novel
4,629,,0,c2d896d463353bd0,novel
4,630,,0,f037c17ee635c771,novel
4,631,139,1,38487afa73c742dd,reproduction
4,632,407,2,2c0252c55f91c01e,reproduction
4,633,,0,94fbcfa61fc89f8e,novel
4,634,,0,6c5e220d8dbd9458,novel
4,635,,0,9fe6cac605c23339,novel
4,636,215,1,778c93a8b040cf3f,reproduction
4,637,,0,778c93a8b040cf3f,novel
4,638,,0,b3dfd8be9a4b4806,novel
4,639,,0,83c7d04767aa8780,novel
4,640,,0,778c93a8b040cf3f,novel
4,641,,0,7da3886cefa465bf,novel
4,642,,0,7d3869d15f881fad,novel
4,643,,0,778c93a8b040cf3f,novel
4,644,,0,4705c9b8fa7c2231,novel
4,645,,0,d9ebde2cfbf97942,novel
4,646,,0,98097c4ac04a968b,novel
4,647,,0,82b3dcb707aae47f,novel
4,648,,0,bf458ce21da3a087,novel
4,649,,0,483421cae8a18152,novel
5,650,,0,50a51c160ae2d3c9,novel
5,651,451,1,d645a51fe95d3cfc,reproduction
5,652,,0,619b022425490d44,novel
5,653,,0,778c93a8b040cf3f,novel
5,654,,0,82b3dcb707aae47f,novel
5,655,,0,40c0c668478ecf90,novel
5,656,104,1,4d3be084d3467d01,reproduction
5,657,580,2,c83b4e3ce1d6f763,reproduction
5,658,,0,3d96ca72b8c4e16a,novel
5,659,,0,4faf461e50076a44,novel
5,660,,0,0d1a9878661b664d,novel
5,661,,0,40c0c668478ecf90,novel
5,662,514,2,d00900ec926a0a46,reproduction
