tick,child_lineage,parent_lineage,generation,expr_hash,birth_kind
32,1763,,0,3ad5eb1bb9e38fb0,novel
32,1764,,0,da929c66eb3e88c1,novel
32,1765,,0,59842e1d49fea475,novel
32,1766,1708,2,ad4193d131e3114e,reproduction
32,1767,,0,22d1736d6c847b9a,novel
32,1768,,0,22ac2e5ed37d4159,novel
32,1769,,0,778c93a8b040cf3f,novel
33,1770,,0,bda86a6c5bdcae3a,novel
33,1771,,0,778c93a8b040cf3f,novel
33,1772,,0,82b3dcb707aae47f,novel
34,1773,,0,c9b8852c6ef7f5ec,novel
34,1774,,0,ff343115716e47dc,novel
34,1775,,0,c46240244cc8a64a,novel
35,1776,443,1,f87d9bc40c093f36,reproduction
35,1777,,0,4d3be084d3467d01,novel
35,1778,,0,778c93a8b040cf3f,novel
35,1779,,0,57de409537ab3935,novel
36,1780,,0,778c93a8b040cf3f,novel
36,1781,,0,9debdb31b6c15807,novel
37,1782,,0,89f3f4e230826097,novel
37,1783,,0,b8bfa11a8d0b6abc,novel
37,1784,1781,1,4d3be084d3467d01,reproduction
38,1785,,0,778c93a8b040cf3f,novel
38,1786,,0,ec4d032f56065aba,novel
38,1787,,0,39dc32c209ca6489,novel
39,1788,,0,778c93a8b040cf3f,novel
39,1789,,0,da929c66eb3e88c1,novel
39,1790,,0,778c93a8b040cf3f,novel
39,1791,,0,6edac7318a265e80,novel
39,1792,,0,778c93a8b040cf3f,novel
39,1793,,0,778c93a8b040cf3f,novel
40,1794,1240,2,82b3dcb707aae47f,reproduction
40,1795,,0,59782a80b0380b18,novel
40,1796,,0,778c93a8b040cf3f,novel
41,1797,,0,4d3be084d3467d01,novel
41,1798,,0,6f3264eac5ebf183,novel
42,1799,,0,7d1a9b7d4c2fb5e4,novel
43,1800,1792,1,b15b589baa67932d,reproduction
43,1801,,0,40c0c668478ecf90,novel
45,1802,,0,886303529cb70ae8,novel
47,1803,,0,9553f7275c2662f2,novel
47,1804,,0,778c93a8b040cf3f,novel
47,1805,,0,ead6319666c773fa,novel
48,1806,,0,778c93a8b040cf3f,novel
49,1807,,0,1000fcbb76cbef3d,novel
49,1808,,0,7fb33e064efa8ec2,novel
50,1809,,0,760618121fdcb8fa,novel
50,1810,,0,4a4c3f5370b92956,novel
50,1811,,0,7f6b8cadc3d02c48,novel
50,1812,,0,7aaff543b04f95e5,novel
51,1813,,0,82b3dcb707aae47f,novel
51,1814,,0,9debdb31b6c15807,novel
51,1815,,0,41f93b22a01b5aba,novel
52,1816,,0,da929c66eb3e88c1,novel
54,1817,,0,140decf2b58fdd7c,novel
54,1818,1771,1,40c0c668478ecf90,reproduction
55,1819,,0,778c93a8b040cf3f,novel
58,1820,958,1,602ea92ddbb91599,reproduction
62,1821,,0,4a64731a04d7c338,novel
64,1822,,0,40c0c668478ecf90,novel
64,1823,,0,a80c23ab474fb718,novel
67,1824,,0,89f3f4e230826097,novel
74,1825,,0,778c93a8b040cf3f,novel
75,1826,,0,02cfe80d059e3f34,novel
77,1827,,0,9debdb31b6c15807,novel
77,1828,,0,3d0b17b43587a236,novel
79,1829,1302,1,778c93a8b040cf3f,reproduction
95,1830,,0,778c93a8b040cf3f,novel
144,1831,,0,da929c66eb3e88c1,novel
144,1832,722,1,40c0c668478ecf90,reproduction
144,1833,,0,9debdb31b6c15807,novel
146,1834,,0,778c93a8b040cf3f,novel
154,1835,,0,130320a57cea58e6,novel
156,1836,,0,130320a57cea58e6,novel
161,1837,,0,02cfe80d059e3f34,novel
163,1838,,0,130320a57cea58e6,novel
