tick,child_lineage,parent_lineage,generation,expr_hash,birth_kind
3,923,,0,ab087115a0549c6a,novel
3,924,,0,c789a52255ed9e64,novel
3,925,,0,60c6d36dd8df7d17,novel
3,926,,0,778c93a8b040cf3f,novel
3,927,,0,1a72f22fe8b6c0ed,novel
3,928,,0,40c0c668478ecf90,novel
3,929,745,2,778c93a8b040cf3f,reproduction
3,930,,0,868ca75b80d94923,novel
3,931,,0,be4b07f9980d47b5,novel
3,932,,0,83bff2229812e57c,novel
3,933,425,1,778c93a8b040cf3f,reproduction
3,934,494,2,40c0c668478ecf90,reproduction
3,935,,0,778c93a8b040cf3f,novel
3,936,,0,778c93a8b040cf3f,novel
3,937,,0,9d035a44cc4ad2fd,novel
3,938,,0,d5b980c648fe265b,novel
3,939,,0,4d3be084d3467d01,novel
3,940,,0,cb3976286ea16de4,novel
3,941,,0,bcd21b07e6f7e5b9,novel
3,942,,0,778c93a8b040cf3f,novel
3,943,,0,bcd21b07e6f7e5b9,novel
3,944,,0,778c93a8b040cf3f,novel
3,945,797,1,2c0252c55f91c01e,reproduction
3,946,,0,619b022425490d44,novel
3,947,590,1,5fee9392e154a9a0,reproduction
3,948,,0,50116f0640fbdcbc,novel
3,949,,0,1dec7feacf6a6d4a,novel
3,950,,0,e60d9a511edf42cc,novel
3,951,,0,778c93a8b040cf3f,novel
3,952,582,1,097be130897855f8,reproduction
3,953,643,1,d00900ec926a0a46,reproduction
3,954,,0,2b3eaff0e951623b,novel
3,955,810,1,7ee0e71d632b3a8a,reproduction
3,956,371,1,778c93a8b040cf3f,reproduction
3,957,,0,f664f0afff40b581,novel
3,958,,0,778c93a8b040cf3f,novel
3,959,,0,4d3be084d3467d01,novel
3,960,548,2,38d224b6c51ab99b,reproduction
3,961,375,1,778c93a8b040cf3f,reproduction
3,962,,0,778c93a8b040cf3f,novel
3,963,,0,40c0c668478ecf90,novel
3,964,,0,e30ebc59241c9fa5,novel
3,965,,0,75ba920948520ff2,novel
3,966,,0,30446348ce0e6d40,novel
3,967,165,1,70fa1a229ab77a02,reproduction
3,968,,0,40c0c668478ecf90,novel
3,969,62,1,9939da0ed2cda3c7,reproduction
3,970,,0,9d035a44cc4ad2fd,novel
3,971,,0,682811e99a50638a,novel
4,972,416,2,edee9a6cc3dc6bc6,reproduction
4,973,,0,40c0c668478ecf90,novel
4,974,,0,7542ea0b4f491692,novel
4,975,847,2,778c93a8b040cf3f,reproduction
4,976,773,1,2beb154ce7ff90d1,reproduction
4,977,,0,40c0c668478ecf90,novel
4,978,543,1,778c93a8b040cf3f,reproduction
4,979,,0,f551b597dcbb2bda,novel
4,980,437,1,2c0252c55f91c01e,reproduction
4,981,,0,679878435007830d,novel
4,982,,0,035b07675a4f3c50,novel
4,983,,0,d9e20171bc0bb6d1,novel
4,984,,0,82b3dcb707aae47f,novel
4,985,,0,778c93a8b040cf3f,novel
4,986,819,2,be9ebaad8a14a44c,reproduction
4,987,115,1,2c0252c55f91c01e,reproduction
4,988,811,1,5a92204f11af7b76,reproduction
4,989,,0,3522a0170be154d7,novel
4,990,492,2,778c93a8b040cf3f,reproduction
4,991,,0,37f8fbaf39d8a2e0,novel
4,992,180,1,fcfa0500be667ef6,reproduction
4,993,,0,40c0c668478ecf90,novel
4,994,75,1,778c93a8b040cf3f,reproduction
4,995,315,2,778c93a8b040cf3f,reproduction
4,996,61,1,2c0252c55f91c01e,reproduction
4,997,888,2,9402fad36f460437,reproduction
4,998,,0,c8649978d161c27c,novel
4,999,,0,31fe2094822007e0,novel
4,1000,848,2,76ea1f74c7131b2b,reproduction
4,1001,,0,395087c9f4c43c04,novel
4,1002,,0,da929c66eb3e88c1,novel
4,1003,,0,778c93a8b040cf3f,novel
4,1004,,0,778c93a8b040cf3f,novel
4,1005,,0,7ae643a1d0f6a005,novel
4,1006,,0,5a92204f11af7b76,novel
4,1007,15,1,4d3be084d3467d01,reproduction
4,1008,,0,f2ddbe053a889fae,novel
4,1009,,0,990cc19d56cd1746,novel
4,1010,,0,cb3976286ea16de4,novel
4,1011,159,1,4d3be084d3467d01,reproduction
4,1012,,0,da929c66eb3e88c1,novel
4,1013,,0,40c0c668478ecf90,novel
4,1014,909,3,38ddd3492b64809a,reproduction
4,1015,,0,f38f9a47dc5f4135,novel
4,1016,,0,4d3be084d3467d01,novel
4,1017,713,2,6e64ad9af9127844,reproduction
4,1018,,0,82b3dcb707aae47f,novel
4,1019,,0,961b6d5c85ea3b8b,novel
4,1020,,0,4d3be084d3467d01,novel
4,1021,,0,035cc492200bfdec,novel
4,1022,,0,40c0c668478ecf90,novel
4,1023,4,1,778c93a8b040cf3f,reproduction
4,1024,,0,0c169a241e825b98,novel
4,1025,,0,371e861d8cb4d367,novel
4,1026,,0,5a92204f11af7b76,novel
4,1027,,0,40c0c668478ecf90,novel
4,1028,,0,778c93a8b040cf3f,novel
4,1029,,0,778c93a8b040cf3f,novel
4,1030,,0,0a481eb844d7ae83,novel
4,1031,,0,e01647137b2b79af,novel
4,1032,,0,677ec31037811caf,novel
4,1033,,0,56ab8fe785ca6a62,novel
4,1034,553,2,be9ebaad8a14a44c,reproduction
4,1035,,0,4d3be084d3467d01,novel
4,1036,,0,778c93a8b040cf3f,novel
4,1037,365,2,82b3dcb707aae47f,reproduction
4,1038,,0,c910961481269fea,novel
4,1039,,0,40c0c668478ecf90,novel
4,1040,,0,63dc113099678205,novel
4,1041,270,1,778c93a8b040cf3f,reproduction
4,1042,,0,d8c210d1864b23a6,novel
4,1043,763,1,03569b53cbedf697,reproduction
4,1044,615,1,12d8ccb65267016b,reproduction
4,1045,703,1,778c93a8b040cf3f,reproduction
4,1046,,0,778c93a8b040cf3f,novel
4,1047,,0,40c0c668478ecf90,novel
4,1048,,0,40c0c668478ecf90,novel
4,1049,770,2,bcd21b07e6f7e5b9,reproduction
4,1050,508,1,da929c66eb3e88c1,reproduction
4,1051,,0,778c93a8b040cf3f,novel
4,1052,,0,32ba8f1957ee1045,novel
4,1053,24,1,778c93a8b040cf3f,reproduction
4,1054,,0,778c93a8b040cf3f,novel
4,1055,,0,82b3dcb707aae47f,novel
4,1056,,0,778c93a8b040cf3f,novel
4,1057,,0,d8b8de942088eeb4,novel
4,1058,958,1,40c0c668478ecf90,reproduction
4,1059,425,1,da929c66eb3e88c1,reproduction
4,1060,,0,9a9956694f6f7473,novel
4,1061,,0,011b4273467ee038,novel
4,1062,,0,778c93a8b040cf3f,novel
4,1063,,0,4d3be084d3467d01,novel
4,1064,,0,4e73c17165d24036,novel
4,1065,954,1,33e5ccbee3c4a461,reproduction
4,1066,,0,62e2334e7c55dc90,novel
4,1067,,0,911ae0faa4d870a0,novel
4,1068,,0,5c88c8fad8fa5793,novel
4,1069,,0,778c93a8b040cf3f,novel
4,1070,864,1,017dd4f9fd5f87ee,reproduction
4,1071,,0,ed33c86e54d09fa9,novel
4,1072,,0,778c93a8b040cf3f,novel
4,1073,,0,40c0c668478ecf90,novel
5,1074,472,1,bcd21b07e6f7e5b9,reproduction
5,1075,,0,778c93a8b040cf3f,novel
5,1076,,0,2dfa837b2c98221c,novel
5,1077,,0,566d406d27a7ee1c,novel
5,1078,,0,f3e2fe88603005e5,novel
5,1079,,0,cbe8254f8259be26,novel
5,1080,,0,82b3dcb707aae47f,novel
5,1081,,0,778c93a8b040cf3f,novel
5,1082,318,1,778c93a8b040cf3f,reproduction
5,1083,,0,40c0c668478ecf90,novel
5,1084,797,1,40c0c668478ecf90,reproduction
5,1085,,0,778c93a8b040cf3f,novel
5,1086,,0,82b3dcb707aae47f,novel
5,1087,,0,778c93a8b040cf3f,novel
5,1088,958,1,40c0c668478ecf90,reproduction
5,1089,,0,fc121659928f7d0a,novel
5,1090,,0,4d3be084d3467d01,novel
5,1091,,0,d00900ec926a0a46,novel
5,1092,,0,b8673e342dbc5c5e,novel
5,1093,,0,13ab1eb1fe5a8a17,novel
5,1094,,0,d00900ec926a0a46,novel
5,1095,,0,4d3be084d3467d01,novel
5,1096,611,1,9939da0ed2cda3c7,reproduction
5,1097,,0,40c0c668478ecf90,novel
5,1098,,0,035cc492200bfdec,novel
5,1099,,0,8942c28996f057bf,novel
5,1100,,0,1994b97bee780c1f,novel
5,1101,,0,778c93a8b040cf3f,novel
5,1102,,0,d00900ec926a0a46,novel
5,1103,351,1,40c0c668478ecf90,reproduction
5,1104,,0,a58ef94c59704d53,novel
5,1105,759,1,778c93a8b040cf3f,reproduction
5,1106,,0,0aff32f14e1bed97,novel
5,1107,,0,936be63aeeb91fa0,novel
5,1108,,0,778c93a8b040cf3f,novel
5,1109,,0,6b3d281c98ec6741,novel
5,1110,1045,2,16abccc96c77c2d1,reproduction
5,1111,,0,e5e7a9fa38fbdbdf,novel
5,1112,,0,5865c7ba85ba0616,novel
5,1113,,0,6cff85f7d97d1b31,novel
5,1114,,0,a743e0eeab68e2c9,novel
5,1115,,0,40c0c668478ecf90,novel
5,1116,640,1,778c93a8b040cf3f,reproduction
5,1117,,0,df301a778ac5a6d5,novel
5,1118,,0,d717c23a1d248e19,novel
5,1119,,0,4711b0d3c44fd1eb,novel
5,1120,944,1,ad861eaeaeb3177c,reproduction
5,1121,631,2,e641436029d7204a,reproduction
5,1122,670,1,cb3976286ea16de4,reproduction
5,1123,,0,bcd21b07e6f7e5b9,novel
5,1124,,0,f42b356cc552ec83,novel
5,1125,48,1,3e325549f274e083,reproduction
5,1126,,0,778c93a8b040cf3f,novel
5,1127,900,2,778c93a8b040cf3f,reproduction
5,1128,,0,b79b10de62705384,novel
5,1129,,0,40c0c668478ecf90,novel
5,1130,970,1,70fa1a229ab77a02,reproduction
5,1131,,0,da929c66eb3e88c1,novel
5,1132,,0,40c0c668478ecf90,novel
